https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume JPY,Volume ETH
1626739200000,2021-07-20 00:00:00,ETH/JPY,199450.447938,201700.00000041,188460.00000027,196625.7850336,734162195.37107,3733.80426807
1626652800000,2021-07-19 00:00:00,ETH/JPY,207839.99999982,210630.00000045,197424.75570935,199210.00000043,566652675.8838857,2844.49915106
1626566400000,2021-07-18 00:00:00,ETH/JPY,209170.00000054,219240.00000004,206880.0000003,208010.00000049,520113008.6286858,2500.42309806
1626480000000,2021-07-17 00:00:00,ETH/JPY,206669.99999967,211229.99999958,203360.0,209180.00000021,580270080.4332588,2774.02275759
1626393600000,2021-07-16 00:00:00,ETH/JPY,210830.00000005,216280.00000027,203872.9813234,206629.99999994,470072040.3864188,2274.94575031
1626307200000,2021-07-15 00:00:00,ETH/JPY,219350.00000045,224369.99999976,207139.99999988,210740.00000054,617320489.9352533,2929.29908861
1626220800000,2021-07-14 00:00:00,ETH/JPY,214649.99999969,222409.99999997,205939.9999995,218989.99999946,508855239.36074203,2323.64600832
1626134400000,2021-07-13 00:00:00,ETH/JPY,223958.1169094,225668.8309568,212049.99999965,214840.00000032,548652624.6596884,2553.77315518
1626048000000,2021-07-12 00:00:00,ETH/JPY,235910.00000015,238663.0970168,221230.00000033,224140.00000043,361344160.7454996,1612.13598976
1625961600000,2021-07-11 00:00:00,ETH/JPY,232817.10708,239399.9999998,229180.00000032,235880.00000047,145511449.22064513,616.88760904
1625875200000,2021-07-10 00:00:00,ETH/JPY,236090.0000003,240970.00000024,228249.99999968,232255.571376,608500921.6997932,2619.96264759
1625788800000,2021-07-09 00:00:00,ETH/JPY,232280.00000042,240520.0,224789.99999993,236030.00000025,1074775714.1238604,4553.55554007
1625702400000,2021-07-08 00:00:00,ETH/JPY,256409.99999969,257280.00000009,228660.00000037,232170.9682014,1182153229.2765806,5091.73579468
1625616000000,2021-07-07 00:00:00,ETH/JPY,256950.00000031,266520.00000027,253589.99999974,255549.9999996,570619910.2667738,2232.90905994
1625529600000,2021-07-06 00:00:00,ETH/JPY,243509.99999996,260400.00000013,243180.00000001,257010.00000019,1043357320.3318034,4059.59814922
1625443200000,2021-07-05 00:00:00,ETH/JPY,257629.99999971,258230.00000036,239270.00000025,243370.00000005,758769888.3355148,3117.76261797
1625356800000,2021-07-04 00:00:00,ETH/JPY,247569.99999951,264643.7728844,243289.99999959,258140.00000004,432872609.36514646,1676.89087071
1625270400000,2021-07-03 00:00:00,ETH/JPY,239499.99999999,248550.00000042,234669.99999994,247400.00000027,421832174.97960234,1705.06133783
1625184000000,2021-07-02 00:00:00,ETH/JPY,234360.00000001,239780.00000011,225329.99999963,239349.99999949,695384522.4703662,2905.30404208
1625097600000,2021-07-01 00:00:00,ETH/JPY,252469.99999973,252619.99999991,231089.99999965,235189.9999996,547448722.533306,2327.6870723
1625011200000,2021-06-30 00:00:00,ETH/JPY,239499.99999955,254129.99999983,230859.99999983,252640.00000001,508828178.686385,2014.04440582
1624924800000,2021-06-29 00:00:00,ETH/JPY,230470.00000024,247949.99999947,229640.00000055,239089.99999964,940495931.8569458,3933.64813191
1624838400000,2021-06-28 00:00:00,ETH/JPY,220029.99999965,237390.00000043,217479.99999998,230260.00000043,1214912688.7738996,5276.26460858
1624752000000,2021-06-27 00:00:00,ETH/JPY,202990.0000003,220000.00000055,200409.99999993,219809.99999963,1437247435.7327833,6538.58985367
1624665600000,2021-06-26 00:00:00,ETH/JPY,200379.99999948,205050.00000004,190240.00000021,203229.99999997,1556034351.1813083,7656.51897447
1624579200000,2021-06-25 00:00:00,ETH/JPY,221169.99999986,223879.99999965,198070.0000004,200519.99999965,911496988.397531,4545.66620985
1624492800000,2021-06-24 00:00:00,ETH/JPY,218620.00000051,225319.99999998,209649.99999957,220799.99999956,719213273.1097988,3257.30649054
1624406400000,2021-06-23 00:00:00,ETH/JPY,208440.00000043,226640.00000016,202310.00000022,218700.00000052,1908069290.1676447,8724.59666284
1624320000000,2021-06-22 00:00:00,ETH/JPY,209089.99999996,221430.00000044,189589.99999946,208013.54376,3270068942.3769636,15720.46167412
1624233600000,2021-06-21 00:00:00,ETH/JPY,247790.00000005,249450.00000035,207981.480655,209229.99999985,3171735799.7996273,15159.08712805
1624147200000,2021-06-20 00:00:00,ETH/JPY,239009.99999945,251589.99999961,225609.99999994,247569.9999997,1361803671.6229172,5500.68130882
1624060800000,2021-06-19 00:00:00,ETH/JPY,246089.99999959,251259.99999983,238750.00000009,239100.00000008,803908716.1105369,3362.22800548
1623974400000,2021-06-18 00:00:00,ETH/JPY,261470.0000004,262089.99999962,235566.3711552,245900.00000023,858992074.7996135,3493.2577259
1623888000000,2021-06-17 00:00:00,ETH/JPY,262190.00000055,272050.00000044,254327.68688909,261640.00000019,541789039.8121859,2070.74239341
1623801600000,2021-06-16 00:00:00,ETH/JPY,279620.0000003,281319.99999971,260420.00000049,262139.99999951,553928923.4714414,2113.10339312
1623715200000,2021-06-15 00:00:00,ETH/JPY,284450.00000002,290410.00000004,275750.00000031,279910.00000008,451615350.5885128,1613.43056907
1623628800000,2021-06-14 00:00:00,ETH/JPY,275612.869488,286430.00000045,269990.00000009,283840.4801925,559583652.3906356,1971.47232844
1623542400000,2021-06-13 00:00:00,ETH/JPY,260059.99999954,279549.99999979,253409.99999987,275250.00000003,681933008.1988193,2477.50411698
1623456000000,2021-06-12 00:00:00,ETH/JPY,258259.9999996,269389.99999975,247720.00000047,259620.00000033,631048571.5956168,2430.66239733
1623369600000,2021-06-11 00:00:00,ETH/JPY,270070.00000047,273290.00000029,254519.99999976,258189.99999962,782692714.4123638,3031.46022082
1623283200000,2021-06-10 00:00:00,ETH/JPY,286160.00000036,287579.99999984,265140.0000002,270219.99999994,1259565717.4354782,4661.2601489
1623196800000,2021-06-09 00:00:00,ETH/JPY,274480.00000022,287519.99999998,263738.9057418,285990.00000028,2160184452.0456243,7553.35659304
1623110400000,2021-06-08 00:00:00,ETH/JPY,283040.00000022,286436.4980752,253039.99999984,274630.00000012,2585575989.916607,9414.76164263
1623024000000,2021-06-07 00:00:00,ETH/JPY,297760.00000024,311110.00000049,280979.99999996,283290.00000029,1171369157.9467437,4134.87647974
1622937600000,2021-06-06 00:00:00,ETH/JPY,287179.99999972,300619.99999983,286560.00000044,297389.99999971,769844146.8880324,2588.66857288
1622851200000,2021-06-05 00:00:00,ETH/JPY,295487.7109888,308469.99999982,279879.99999994,287999.99999948,1153602933.858077,4005.56574257
1622764800000,2021-06-04 00:00:00,ETH/JPY,315209.99999993,315209.99999993,280929.9999995,294240.00000003,1229285261.3544724,4177.83191053
1622678400000,2021-06-03 00:00:00,ETH/JPY,295979.99999982,316919.2435992,292060.00000035,314450.00000003,894498807.4390258,2844.64559529
1622592000000,2021-06-02 00:00:00,ETH/JPY,288269.99999946,306835.7179974,279690.00000002,296650.0000002,739303891.6663359,2492.17559975
1622505600000,2021-06-01 00:00:00,ETH/JPY,296209.99999952,299799.99999985,276589.99999977,288109.99999964,854207099.3044714,2964.86445908
1622419200000,2021-05-31 00:00:00,ETH/JPY,260542.6013344,297669.99999998,249020.00000003,296259.9999995,1566173187.55069,5286.48210205
1622332800000,2021-05-30 00:00:00,ETH/JPY,249766.418944,271000.00000037,239539.99999991,262081.4118384,2277155994.166143,8688.73522236
1622246400000,2021-05-29 00:00:00,ETH/JPY,264234.327712,282750.00000033,242469.99999995,249667.549408,1380804010.225175,5530.57060679
1622160000000,2021-05-28 00:00:00,ETH/JPY,300870.00000048,303196.14863089,255639.99999971,264739.99999983,1771375390.9745493,6691.00019255
1622073600000,2021-05-27 00:00:00,ETH/JPY,315380.00000028,315479.99999991,288090.00000054,300419.99999987,1476463129.4606242,4914.66323634
1621987200000,2021-05-26 00:00:00,ETH/JPY,296107.4151195,317360.00000035,287960.00000045,315380.00000028,2744673803.5243025,8702.75161241
1621900800000,2021-05-25 00:00:00,ETH/JPY,288239.99999959,299180.00000012,260029.99999993,293689.9999995,3821725994.460662,13012.78897636
1621814400000,2021-05-24 00:00:00,ETH/JPY,228439.99999976,290989.99999981,227250.00000009,287902.5886775,7027538067.266358,24409.42993791
1621728000000,2021-05-23 00:00:00,ETH/JPY,250759.99999983,260189.99999969,191163.4452,228350.00000009,7348580526.741878,32181.21535686
1621641600000,2021-05-22 00:00:00,ETH/JPY,265800.00000027,271689.99999971,235790.034088,250790.00000036,6127222934.1984005,24431.68760393
1621555200000,2021-05-21 00:00:00,ETH/JPY,301750.00000003,320040.00000051,230340.00000029,265749.99999974,6758381280.561729,25431.35006799
1621468800000,2021-05-20 00:00:00,ETH/JPY,266833.9232832,325665.4688694,236190.00000016,301600.00000053,9728024025.073679,32254.72156849
1621382400000,2021-05-19 00:00:00,ETH/JPY,368970.00000028,374860.0000001,222600.00000026,266833.9232832,9588116711.05181,35932.90010909
1621296000000,2021-05-18 00:00:00,ETH/JPY,358669.99999987,388209.0527601,353889.99999986,367810.00000009,3023069626.268579,8219.10667537
1621209600000,2021-05-17 00:00:00,ETH/JPY,393080.00000048,393430.00000034,340879.99999991,357889.99999988,7356133737.509441,20554.17513066
1621123200000,2021-05-16 00:00:00,ETH/JPY,399609.99999975,425109.99999984,367680.00000007,393137.2117652,5257198754.512581,13372.42722689
1621036800000,2021-05-15 00:00:00,ETH/JPY,445840.00000008,452389.99999964,398119.99999984,398759.99999968,2011513129.7037895,5044.4205279
1620950400000,2021-05-14 00:00:00,ETH/JPY,407670.00000036,456202.5235651,404970.00000036,446440.00000012,2019932588.1474788,4524.5331694
1620864000000,2021-05-13 00:00:00,ETH/JPY,418599.99999955,442279.99999968,389325.750345,407649.99999962,5850673734.026552,14352.19853804
1620777600000,2021-05-12 00:00:00,ETH/JPY,453820.0,478039.99999953,412591.703238,420170.00000049,3880340977.444695,9235.16904453
1620691200000,2021-05-11 00:00:00,ETH/JPY,429330.0,453910.0,410260.0,453370.0,2908923099.961145,6416.22317304
1620604800000,2021-05-10 00:00:00,ETH/JPY,426280.0,457700.0,399420.0,429330.0,3432323932.2604322,7994.6053904
1620518400000,2021-05-09 00:00:00,ETH/JPY,424680.0,432160.0,404730.0,425990.0,1980262909.5172718,4648.61360482
1620432000000,2021-05-08 00:00:00,ETH/JPY,378330.0,429190.0,374970.0,424570.0,1957414635.3044796,4610.34608028
1620345600000,2021-05-07 00:00:00,ETH/JPY,380963.2852454,389470.0,366290.0,378270.0,1728308595.7705166,4568.98140421
1620259200000,2021-05-06 00:00:00,ETH/JPY,385154.06162465,392630.0,369360.0,380723.39079896,2369994226.0331326,6224.97667154
1620172800000,2021-05-05 00:00:00,ETH/JPY,354500.0,386787.20915884,350860.0,385050.0,2495049942.340071,6479.80766742
1620086400000,2021-05-04 00:00:00,ETH/JPY,374110.0,384596.91536685,347159.19900805,355610.0,3103031551.3367214,8725.94007856
1620000000000,2021-05-03 00:00:00,ETH/JPY,322460.0,375880.37293443,322460.0,374010.0,2158509912.4742246,5771.26256644
1619913600000,2021-05-02 00:00:00,ETH/JPY,321693.19571673,325740.0,311750.0,322650.0,843210660.2261399,2613.3911676
1619827200000,2021-05-01 00:00:00,ETH/JPY,302710.0,322430.0,301130.0,321693.19571673,630690430.0202731,1960.53394482
1619740800000,2021-04-30 00:00:00,ETH/JPY,300370.0,304500.0,296718.92945394,301950.0,1099055274.8570507,3639.85850259
1619654400000,2021-04-29 00:00:00,ETH/JPY,298280.0,304539.94438751,290441.33221957,300100.0,1608828449.163571,5360.97450571
1619568000000,2021-04-28 00:00:00,ETH/JPY,289946.17615807,299764.44984541,279502.25953423,298155.70546409,2076345564.377216,6963.96388305
1619481600000,2021-04-27 00:00:00,ETH/JPY,274240.0,290724.1783528,269124.01331798,289910.0,1560352843.5142653,5382.19738372
1619395200000,2021-04-26 00:00:00,ETH/JPY,250500.0,275227.9684576,248790.0,274510.0,1773701749.3151906,6461.33747155
1619308800000,2021-04-25 00:00:00,ETH/JPY,239520.0,254640.0,234024.39300732,250670.0,2085715923.8025272,8320.56458213
1619222400000,2021-04-24 00:00:00,ETH/JPY,255530.0,255530.0,233340.0,239527.54868944,1935101906.5594268,8078.82816464
1619136000000,2021-04-23 00:00:00,ETH/JPY,258770.37638542,263460.0,228048.5712158,255124.60652558,4111857871.640142,16117.05718095
1619049600000,2021-04-22 00:00:00,ETH/JPY,254680.0,285562.92536313,249041.35971465,259126.72016863,3100831583.5063715,11966.46791766
1618963200000,2021-04-21 00:00:00,ETH/JPY,251832.58581345,266490.0,241750.0,254880.0,2169291921.292469,8511.03233401
1618876800000,2021-04-20 00:00:00,ETH/JPY,234027.87837642,253460.0,222420.89176166,251900.0,2612966405.9988503,10373.0305915
1618790400000,2021-04-19 00:00:00,ETH/JPY,243490.92806592,247061.12426936,224777.14102929,234168.41618217,2034298139.4301076,8687.32928461
1618704000000,2021-04-18 00:00:00,ETH/JPY,251700.0,253790.0,209870.0,243230.0,2518898833.070096,10356.03680907
1618617600000,2021-04-17 00:00:00,ETH/JPY,264034.73453976,271325.50572924,251456.63175392,251650.0,760453156.2480125,3021.86829425
1618531200000,2021-04-16 00:00:00,ETH/JPY,273610.0,276590.0,250170.0,263500.0,1613947198.6445,6125.036807
1618444800000,2021-04-15 00:00:00,ETH/JPY,265050.0,276602.31735334,261010.0,273490.0,979361660.7816747,3580.97795452
1618358400000,2021-04-14 00:00:00,ETH/JPY,250377.92483326,266316.41567282,248360.0,264555.27646124,1165537945.868297,4405.64997024
1618272000000,2021-04-13 00:00:00,ETH/JPY,234198.03143276,252600.0,233800.0,250400.0,1260899560.8884401,5035.54137735
1618185600000,2021-04-12 00:00:00,ETH/JPY,236490.0,241379.99999993,230436.42865115,233880.0,697110976.8938075,2980.63526977
1618099200000,2021-04-11 00:00:00,ETH/JPY,234320.0,237580.0,232019.52832858,236120.0,478613964.3357268,2026.99459739
1618012800000,2021-04-10 00:00:00,ETH/JPY,226770.02674656,241030.0,225860.0,234294.95214967,820522320.684528,3502.09133042
1617926400000,2021-04-09 00:00:00,ETH/JPY,227680.0,230470.0,224947.84398032,226790.0,855632259.1342287,3772.79535753
1617840000000,2021-04-08 00:00:00,ETH/JPY,215848.12306935,227730.0,214350.0,227470.99220118,656882280.9359312,2887.7628509
1617753600000,2021-04-07 00:00:00,ETH/JPY,231908.87882531,233559.1857841,212050.0,215330.0,1023476733.5034356,4753.06150329
1617667200000,2021-04-06 00:00:00,ETH/JPY,232922.26595384,237212.03085785,224299.99999998,231880.0,836651111.1678765,3608.12105903
1617580800000,2021-04-05 00:00:00,ETH/JPY,230280.0,234920.0,221300.0,231920.0,1039428226.9818615,4481.83954373
1617494400000,2021-04-04 00:00:00,ETH/JPY,221809.65950291,231590.0,219230.0,230030.0,446736568.6696759,1942.07959253
1617408000000,2021-04-03 00:00:00,ETH/JPY,236410.0,236410.0,221690.0,222407.46952553,740431832.0310849,3329.16800686
1617321600000,2021-04-02 00:00:00,ETH/JPY,217162.12434138,237170.0,215497.03723357,236334.22894131,791814660.8184322,3350.40194713
1617235200000,2021-04-01 00:00:00,ETH/JPY,212950.0,219287.23531976,208890.0,217784.27784698,853109829.403558,3917.22413499
1617148800000,2021-03-31 00:00:00,ETH/JPY,203500.0,215770.0,196250.0,212310.0,831832834.1865633,3918.01061743
1617062400000,2021-03-30 00:00:00,ETH/JPY,200310.0,205350.0,196640.0,203570.0,473262964.9351157,2324.81684401
1616976000000,2021-03-29 00:00:00,ETH/JPY,185240.0,201843.26031195,184003.32537452,199769.99999948,960892251.3553554,4809.99274845
1616889600000,2021-03-28 00:00:00,ETH/JPY,187870.0,189347.2703915,182230.0,185320.0,328260379.1227756,1771.31652883
1616803200000,2021-03-27 00:00:00,ETH/JPY,186570.0,189880.0,183143.25883928,187650.0,446508742.478067,2379.47637878
1616716800000,2021-03-26 00:00:00,ETH/JPY,174490.0,186224.6193631,174490.0,186190.0,874744022.667956,4698.1256924
1616630400000,2021-03-25 00:00:00,ETH/JPY,172480.0,176800.16148126,168685.90801585,173350.0,942910745.4455861,5439.34667116
1616544000000,2021-03-24 00:00:00,ETH/JPY,180793.43769095,188934.88488325,168104.32471753,172479.42711336,1222668828.3281279,7088.78066672
1616457600000,2021-03-23 00:00:00,ETH/JPY,182983.21384667,187057.1379046,179470.0,181781.67967097,493201811.2528385,2713.15465973
1616371200000,2021-03-22 00:00:00,ETH/JPY,194336.38300675,196420.0,180270.0,182983.21384667,913131154.106985,4990.24547067
1616284800000,2021-03-21 00:00:00,ETH/JPY,196183.08387913,197700.0,190126.90739605,194270.0,1119494897.7679994,5762.57218185
1616198400000,2021-03-20 00:00:00,ETH/JPY,197217.86223506,203862.22852045,196190.0,196250.0,522296981.6837625,2661.38589393
1616112000000,2021-03-19 00:00:00,ETH/JPY,193515.49333214,200590.0,188930.0,197152.50781258,602587529.6171316,3056.45378952
1616025600000,2021-03-18 00:00:00,ETH/JPY,198670.0,201652.44185095,191560.0,193710.0,923970814.7283471,4769.86637101
1615939200000,2021-03-17 00:00:00,ETH/JPY,196927.92867456,199640.0,190238.16075086,198312.34657449,1997443012.9354851,10072.20703823
1615852800000,2021-03-16 00:00:00,ETH/JPY,196100.0,199200.0,188291.76320484,196850.0,1842767319.7335799,9361.2767068
1615766400000,2021-03-15 00:00:00,ETH/JPY,201910.0,206190.0,189490.55873324,196019.15224991,2013245040.980646,10270.65476956
1615680000000,2021-03-14 00:00:00,ETH/JPY,209550.0,210550.0,200587.59082312,201560.0,768735026.9262772,3813.92650787
1615593600000,2021-03-13 00:00:00,ETH/JPY,192830.0,211770.0,188850.0,209320.0,1510978674.2361555,7218.51076933
1615507200000,2021-03-12 00:00:00,ETH/JPY,198615.47679002,200300.00000019,187650.0,193000.0,1193717751.23787,6185.06606859
1615420800000,2021-03-11 00:00:00,ETH/JPY,194900.0,200620.0,188140.7218691,198500.0,1231701216.73844,6205.04391304
1615334400000,2021-03-10 00:00:00,ETH/JPY,203399.14245106,203975.72441347,191408.71830945,194839.4862258,1612219899.741292,8274.60557904
1615248000000,2021-03-09 00:00:00,ETH/JPY,199720.95485285,203380.0,196181.63546422,203370.0,1033818287.0550984,5083.43554632
1615161600000,2021-03-08 00:00:00,ETH/JPY,187872.6955096,200592.29020695,180720.0,199644.71300936,1174088206.1479099,5880.88804582
1615075200000,2021-03-07 00:00:00,ETH/JPY,179063.51019983,187950.0,177188.10232572,187480.0,773994555.1585057,4128.41132472
1614988800000,2021-03-06 00:00:00,ETH/JPY,166020.0,181090.0,164190.33330226,178781.65699332,2123724186.436932,11878.8706971
1614902400000,2021-03-05 00:00:00,ETH/JPY,166346.2233934,168280.0,156274.77523636,166098.2627002,1576936928.9391246,9494.00013765
1614816000000,2021-03-04 00:00:00,ETH/JPY,168090.43908006,173995.40849909,162690.0000005,166100.0,1489864139.153368,8969.68175288
1614729600000,2021-03-03 00:00:00,ETH/JPY,158879.97147186,177159.755975,157929.62333208,168110.0,1042396330.2963799,6200.68009218
1614643200000,2021-03-02 00:00:00,ETH/JPY,167750.0,170900.0,155630.0,159080.0,1328640576.530086,8352.02776295
1614556800000,2021-03-01 00:00:00,ETH/JPY,151776.709751,167910.0,150790.0,167710.0,1663499486.558357,9918.9045767
1614470400000,2021-02-28 00:00:00,ETH/JPY,155550.0,156605.27603399,138259.5078729,151600.0,2450889441.389636,16166.81689571
1614384000000,2021-02-27 00:00:00,ETH/JPY,153970.0,162724.08540323,152270.0,155700.0,1813674474.1315172,11648.51942281
1614297600000,2021-02-26 00:00:00,ETH/JPY,158010.0,166520.0,148610.0,153641.81086909,3126646206.5388923,20350.23011544
1614211200000,2021-02-25 00:00:00,ETH/JPY,172080.0,177509.64195516,155380.0,158072.74239931,4014492443.927126,25396.48761066
1614124800000,2021-02-24 00:00:00,ETH/JPY,166140.0,180769.72300168,157890.0,172113.3197657,8953512748.324791,52021.03335473
1614038400000,2021-02-23 00:00:00,ETH/JPY,186370.0,186882.52273555,143180.0,166037.5769253,13115892996.487747,78993.52206512
1613952000000,2021-02-22 00:00:00,ETH/JPY,204064.19053307,204148.60178044,163290.0,186390.0,2551401246.523958,13688.50928979
1613865600000,2021-02-21 00:00:00,ETH/JPY,201830.0,208480.0,199080.0,204260.0,1045162780.2188481,5116.82551757
1613779200000,2021-02-20 00:00:00,ETH/JPY,206660.0,215147.02681916,189580.81985121,201852.11370155,1919954869.267149,9511.69068314
1613692800000,2021-02-19 00:00:00,ETH/JPY,205356.85984468,208020.0,199990.0,206580.0,1208279178.9454453,5848.9649479400005
1613606400000,2021-02-18 00:00:00,ETH/JPY,195750.42958374,205810.0,195750.42958374,205000.0,998291480.7737999,4869.71454036
1613520000000,2021-02-17 00:00:00,ETH/JPY,189150.0,196580.0,183999.11029673,195630.0,1333908782.5297496,6818.52876619
1613433600000,2021-02-16 00:00:00,ETH/JPY,187639.14366,193070.46258534,182610.36171692,189240.0,1817466153.0275676,9604.02744149
1613347200000,2021-02-15 00:00:00,ETH/JPY,189391.23345926,193510.0,173380.0,187390.0,1159749472.3179743,6188.96137637
1613260800000,2021-02-14 00:00:00,ETH/JPY,190757.57257709,194460.0,187520.0,189490.0,830799921.2456391,4384.39981659
1613174400000,2021-02-13 00:00:00,ETH/JPY,193352.0011544,196620.0,185190.0,190229.7867451,672822446.8006041,3536.89324008
1613088000000,2021-02-12 00:00:00,ETH/JPY,187606.84476922,195730.0,182480.0,193479.12278566,1400210966.1027448,7237.01320299
1613001600000,2021-02-11 00:00:00,ETH/JPY,182520.0,190469.99999972,178325.26947511,187110.0,1522601053.436717,8137.46487861
1612915200000,2021-02-10 00:00:00,ETH/JPY,185930.98832376,192150.0,176080.0,182400.0,1928500917.5656319,10572.92169718
1612828800000,2021-02-09 00:00:00,ETH/JPY,184928.95367454,191210.0,179440.0,185250.0,2275147689.020115,12281.49899606
1612742400000,2021-02-08 00:00:00,ETH/JPY,169850.0,187630.0,165230.0,184650.0,1905808304.5061204,10321.19309237
1612656000000,2021-02-07 00:00:00,ETH/JPY,176681.23733758,178150.0,156870.0,169900.0,1134457290.36132,6677.2059468
1612569600000,2021-02-06 00:00:00,ETH/JPY,181137.7765978,183510.0,173625.92673365,176680.0,1101519811.88445,6234.5472712499995
1612483200000,2021-02-05 00:00:00,ETH/JPY,169160.0,185430.0,167980.0,181330.0,1403737643.4563742,7741.34254374
1612396800000,2021-02-04 00:00:00,ETH/JPY,174780.0,178140.0,164430.0,168475.92575193,1875081182.4666295,11129.66837308
1612310400000,2021-02-03 00:00:00,ETH/JPY,159730.0,174880.00000049,158830.0,174430.0,1924480605.0392094,11032.96798165
1612224000000,2021-02-02 00:00:00,ETH/JPY,144557.2076679,162700.0,143130.0,158970.0,2185591457.6098933,13748.45227156
1612137600000,2021-02-01 00:00:00,ETH/JPY,137510.0,144540.0,133120.0,144221.54039808,1229046265.62931,8521.93273097
1612051200000,2021-01-31 00:00:00,ETH/JPY,144020.0,144600.0,134560.0,137620.0,950146791.8768392,6904.13306116
1611964800000,2021-01-30 00:00:00,ETH/JPY,144590.0,147440.0,138840.0,144016.02811318,1190990201.9573188,8269.8448052
1611878400000,2021-01-29 00:00:00,ETH/JPY,138583.2016272,150980.0,134520.0,144485.7603304,3184432078.8226786,22039.7641369
1611792000000,2021-01-28 00:00:00,ETH/JPY,129203.75736693,141840.0,127322.24938059,138796.49228908,1897506506.4114425,13671.14164859
1611705600000,2021-01-27 00:00:00,ETH/JPY,141510.0,142400.0,125898.0641872,129172.50847366,2709964540.4939156,20979.42180202
1611619200000,2021-01-26 00:00:00,ETH/JPY,136461.36413632,142920.0,129262.71532556,141690.0,2751484173.430852,19419.04279364
1611532800000,2021-01-25 00:00:00,ETH/JPY,144642.35861383,153410.55928792,134480.0,136640.0,1970440073.1479294,14420.66798264
1611446400000,2021-01-24 00:00:00,ETH/JPY,127790.0,145296.19147547,126750.0,144621.60201505,1662345579.4658055,11494.44865984
1611360000000,2021-01-23 00:00:00,ETH/JPY,128170.53986859,132300.38725102,124341.61101403,127930.0,1219538492.9489574,9532.85775775
1611273600000,2021-01-22 00:00:00,ETH/JPY,115494.21442094,132390.0,108780.0,128660.0,1595591468.997554,12401.6125369
1611187200000,2021-01-21 00:00:00,ETH/JPY,142680.0,143785.25311801,112310.0,114987.02527355,2418818067.158588,21035.57389544
1611100800000,2021-01-20 00:00:00,ETH/JPY,142010.0,146320.0,128150.0,142707.72926849,805706748.2450356,5645.85220699
1611014400000,2021-01-19 00:00:00,ETH/JPY,131020.0,149615.32982647,130130.0,142210.0,992167980.3079723,6976.78067863
1610928000000,2021-01-18 00:00:00,ETH/JPY,128743.506538,130970.0,123016.99305169,130810.0,530277797.6404548,4053.80167908
1610841600000,2021-01-17 00:00:00,ETH/JPY,127330.0,132180.0,121280.0,128420.0,740484594.0692804,5766.11582362
1610755200000,2021-01-16 00:00:00,ETH/JPY,121506.67024131,134421.44263439,119957.54597455,127610.0,693962705.7528515,5438.15301115
1610668800000,2021-01-15 00:00:00,ETH/JPY,127930.10931322,130108.76636346,111380.0,121750.0,625862480.85306,5140.55425752
1610582400000,2021-01-14 00:00:00,ETH/JPY,117210.0,129190.0,113190.0,127700.0,816278691.3895301,6392.1588989
1610496000000,2021-01-13 00:00:00,ETH/JPY,108780.0,117890.0,102520.0,117235.80156294,537877842.1401926,4587.99986838
1610409600000,2021-01-12 00:00:00,ETH/JPY,113040.0,119780.0,105240.0,108440.0,1002470707.5534437,9244.47351119
1610323200000,2021-01-11 00:00:00,ETH/JPY,130975.23097357,131080.0,96264.0,113130.0,1428121291.1256487,12623.71865222
1610236800000,2021-01-10 00:00:00,ETH/JPY,133830.0,140410.0,122030.0,130900.0,403638314.14660597,3083.56236934
1610150400000,2021-01-09 00:00:00,ETH/JPY,126230.0,135650.0,121970.47088963,133040.0,293816689.1662672,2208.48383318
1610064000000,2021-01-08 00:00:00,ETH/JPY,127430.0,132350.0,110514.33838752,126230.0,553221947.1619829,4382.65029836
1609977600000,2021-01-07 00:00:00,ETH/JPY,125260.0,133990.0,119162.21950148,126690.0,820353056.7078027,6475.27868583
1609891200000,2021-01-06 00:00:00,ETH/JPY,113830.0,124970.0,108890.0,124620.0,1088546804.5222116,8734.92861918
1609804800000,2021-01-05 00:00:00,ETH/JPY,108000.0,116883.00972977,99774.0,113120.0,862012291.2532432,7620.33496511
1609718400000,2021-01-04 00:00:00,ETH/JPY,101000.0,119162.17636332,90092.40378244,107070.0,1273485131.6509697,11893.94911414
1609632000000,2021-01-03 00:00:00,ETH/JPY,80035.0604421,104250.0,79485.0,100740.0,985309772.209488,9780.7203912
1609545600000,2021-01-02 00:00:00,ETH/JPY,75127.0,81112.0,73816.99999971,79998.0,134219371.15103203,1677.78408399
1609459200000,2021-01-01 00:00:00,ETH/JPY,75385.0,77260.63024291,73972.0,75270.0,42548409.71660759,565.27713188
1609372800000,2020-12-31 00:00:00,ETH/JPY,77708.0,77857.0,73697.0,75940.0,119960180.02997439,1579.67052976
1609286400000,2020-12-30 00:00:00,ETH/JPY,75893.0,78133.0,74085.0,77688.0,156896428.30076593,2019.57095434
1609200000000,2020-12-29 00:00:00,ETH/JPY,75532.0,76545.0,71457.0,75604.0,114865935.00109933,1519.31028783
1609113600000,2020-12-28 00:00:00,ETH/JPY,71280.0,77538.0,70551.0,75593.0,133114948.56032017,1760.94279312
1609027200000,2020-12-27 00:00:00,ETH/JPY,65893.0,73563.26359937,64590.0,70607.0,143208203.16172737,2028.24370334
1608940800000,2020-12-26 00:00:00,ETH/JPY,65078.0,67173.9733457,63787.0,65632.0,69173186.24380864,1053.95517802
1608854400000,2020-12-25 00:00:00,ETH/JPY,63793.0,65626.0,61568.0,65036.0,166920462.28216457,2566.58561846
